Player Name,Players Dribbled Past,Dribbles into PA
Marius Wolf,31.0,6.0
Nick Woltemade,2.0,3.0
Jeong Woo-yeong,7.0,5.0
Chris Wood,4.0,3.0
Joscha Wosz,1.0,0.0
Xeka,2.0,1.0
Granit Xhaka,7.0,0.0
Reinhold Yabo,2.0,2.0
Jawad El Yamiq,1.0,0.0
Rubén Yáñez,0.0,0.0
Andriy Yarmolenko,7.0,4.0
Yusuf Yazıcı,4.0,0.0
DeAndre Yedlin,1.0,1.0
Burak Yılmaz,7.0,10.0
Okay Yokuşlu,6.0,1.0
Maya Yoshida,2.0,0.0
Amin Younes,26.0,6.0
Ashley Young,2.0,4.0
Wilitty Younoussa,1.0,1.0
Zaydou Youssouf,14.0,1.0
Mattia Zaccagni,38.0,16.0
Dan-Axel Zagadou,1.0,0.0
Wilfried Zaha,24.0,27.0
Miha Zajc,13.0,2.0
Denis Zakaria,9.0,1.0
Joseba Zaldúa,1.0,0.0
Andre-Frank Zambo Anguissa,52.0,8.0
Niccolò Zanellato,7.0,0.0
Cristián Zapata,0.0,0.0
Duván Zapata,25.0,15.0
Gabriele Zappa,15.0,3.0
Davide Zappacosta,8.0,1.0
Oier Zarraga,3.0,0.0
Simone Zaza,7.0,4.0
Deyovaisio Zeefuik,6.0,1.0
Marvin Zeegelaar,15.0,1.0
Arber Zeneli,34.0,14.0
Robin Zentner,0.0,0.0
Andi Zeqiri,0.0,1.0
Mehdi Zerkane,15.0,0.0
Ron-Robert Zieler,0.0,0.0
Piotr Zieliński,27.0,7.0
Oleksandr Zinchenko,0.0,0.0
Joshua Zirkzee,0.0,0.0
Hakim Ziyech,7.0,4.0
Jeroen Zoet,0.0,0.0
Kévin Zohi,11.0,4.0
Kurt Zouma,3.0,0.0
Igor Zubeldia,5.0,0.0
Steven Zuber,11.0,4.0
Martín Zubimendi,5.0,1.0
Martin Ødegaard,1.0,1.0
Filip Đuričić,17.0,12.0
